src_ip,dst_ip,src_port,dst_port,protocol,duration_s,pkt_count,byte_count,pkt_per_sec,byte_per_sec,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,iat_mean,iat_std,iat_min,iat_max,syn_count,ack_count,rst_count,fin_count,psh_count,urg_count,syn_ratio,rst_ratio,ttl_mean,ttl_std,win_mean,only_syn,syn_no_ack,has_rst,label
172.30.0.100,172.30.0.11,8080,59666,6,0.000188,8,746,42581.7665,3970749.7259,93.25,66.1358,66,268,2.7e-05,2e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,44294,6,0.000182,8,746,43919.4136,4095485.3194,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,59090,6,0.000132,8,746,60567.5668,5647925.6029,93.25,66.1358,66,268,1.9e-05,1.5e-05,6e-06,5.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,44304,6,0.00019,8,746,42100.9184,3925910.6449,93.25,66.1358,66,268,2.7e-05,2.2e-05,6e-06,7.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,59100,6,0.000176,8,746,45466.71,4239770.71,93.25,66.1358,66,268,2.5e-05,1.9e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,59696,6,0.000159,8,746,50382.03,4698124.3003,93.25,66.1358,66,268,2.3e-05,1.9e-05,7e-06,6.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,45414,6,0.000185,8,745,43240.2474,4026748.0412,93.125,65.8055,66,267,2.6e-05,1.9e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,33078,6,0.000169,8,746,47326.4203,4413188.6939,93.25,66.1358,66,268,2.4e-05,1.7e-05,8e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,43442,6,0.000175,8,746,45714.485,4262875.7275,93.25,66.1358,66,268,2.5e-05,1.8e-05,6e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,45422,6,0.000178,8,746,44979.1314,4194304.0,93.25,66.1358,66,268,2.5e-05,1.9e-05,7e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,33080,6,0.000157,8,745,50917.1958,4741663.8543,93.125,65.8055,66,267,2.2e-05,1.7e-05,7e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,32990,6,0.000176,8,746,45466.71,4239770.71,93.25,66.1358,66,268,2.5e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,49192,6,0.000174,8,745,45964.9753,4280488.3288,93.125,65.8055,66,267,2.5e-05,1.9e-05,7e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,55966,6,0.000178,8,745,44979.1314,4188681.6086,93.125,65.8055,66,267,2.5e-05,1.9e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,32998,6,0.000169,8,746,47326.4203,4413188.6939,93.25,66.1358,66,268,2.4e-05,1.7e-05,8e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,49202,6,0.000223,8,746,35887.093,3346471.4267,93.25,66.1358,66,268,3.2e-05,2.5e-05,7e-06,7.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57124,6,0.000173,8,746,46218.2259,4309849.5647,93.25,66.1358,66,268,2.5e-05,1.8e-05,8e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,54258,6,0.000188,8,746,42581.7665,3970749.7259,93.25,66.1358,66,268,2.7e-05,1.8e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,33554,6,0.000168,8,746,47662.5455,4444532.3636,93.25,66.1358,66,268,2.4e-05,1.8e-05,7e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57134,6,0.000173,8,746,46218.2259,4309849.5647,93.25,66.1358,66,268,2.5e-05,1.8e-05,6e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,54268,6,0.000186,8,746,43018.5026,4011475.3641,93.25,66.1358,66,268,2.7e-05,2.2e-05,7e-06,7.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,33556,6,0.000179,8,745,44679.6698,4160794.2477,93.125,65.8055,66,267,2.6e-05,1.9e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57146,6,0.000188,8,746,42527.7972,3965717.09,93.25,66.1358,66,268,2.7e-05,2e-05,8e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,43460,6,0.000174,8,746,45964.9753,4286233.9507,93.25,66.1358,66,268,2.5e-05,1.8e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,44704,6,502.297512,16,1492,0.0319,2.9704,93.25,66.1358,66,268,33.486501,125.294913,7e-06,502.297136,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,59160,6,1945.897982,16,1492,0.0082,0.7667,93.25,66.1358,66,268,129.726532,485.392142,7e-06,1945.897625,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,43462,6,0.000188,8,746,42581.7665,3970749.7259,93.25,66.1358,66,268,2.7e-05,1.9e-05,6e-06,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,44720,6,0.00018,8,746,44442.9563,4144305.6742,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,41960,6,0.00017,8,744,47060.9144,4376665.0435,93.0,65.4752,66,266,2.4e-05,1.8e-05,7e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,38762,6,0.000179,8,745,44679.6698,4160794.2477,93.125,65.8055,66,267,2.6e-05,1.9e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,36274,6,0.000141,8,746,56775.6887,5294332.9679,93.25,66.1358,66,268,2e-05,1.6e-05,7e-06,5.7e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,41962,6,0.000175,8,746,45714.485,4262875.7275,93.25,66.1358,66,268,2.5e-05,1.8e-05,7e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,38774,6,5931.791279,16,1492,0.0027,0.2515,93.25,66.1358,66,268,395.452752,1479.648609,7e-06,5931.790901,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,36278,6,0.000176,8,746,45466.71,4239770.71,93.25,66.1358,66,268,2.5e-05,1.9e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,48808,6,0.000191,8,746,41890.6767,3906305.598,93.25,66.1358,66,268,2.7e-05,1.8e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,60208,6,0.000193,8,746,41476.4302,3867677.1125,93.25,66.1358,66,268,2.8e-05,2.1e-05,6e-06,6.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,48814,6,0.000179,8,746,44679.6698,4166379.2064,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,39236,6,0.000122,8,746,65664.2505,6123191.3581,93.25,66.1358,66,268,1.7e-05,1.4e-05,6e-06,5.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,60214,6,0.000182,8,745,43976.9751,4095355.806,93.125,65.8055,66,267,2.6e-05,2e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,48824,6,0.00019,8,745,42100.9184,3920648.0301,93.125,65.8055,66,267,2.7e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,39244,6,0.000107,8,746,74731.4744,6968709.9866,93.25,66.1358,66,268,1.5e-05,1.3e-05,8e-06,4.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,53860,6,0.00019,8,746,42100.9184,3925910.6449,93.25,66.1358,66,268,2.7e-05,2.2e-05,8e-06,7.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,40572,6,1883.597151,16,1491,0.0085,0.7916,93.1875,65.9708,66,268,125.573143,469.851583,7e-06,1883.596791,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,39632,6,0.000183,9,812,49152.0,4434602.6667,90.2222,62.9387,66,268,2.3e-05,2.2e-05,7e-06,7.8e-05,2,8,0,2,1,0,0.2222,0.0,64.0,0.0,14770.22,0,0,0,benign
172.30.0.100,172.30.0.11,8080,53876,6,0.000178,8,745,44918.9183,4183074.2704,93.125,65.8055,66,267,2.5e-05,1.9e-05,7e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,39646,6,0.00017,8,745,47060.9144,4382547.6578,93.125,65.8055,66,267,2.4e-05,1.7e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,40588,6,0.000145,8,746,55097.5895,5137850.22,93.25,66.1358,66,268,2.1e-05,1.7e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,58870,6,0.000183,8,746,43690.6667,4074154.6667,93.25,66.1358,66,268,2.6e-05,2.5e-05,7e-06,8.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57316,6,0.000176,8,746,45405.1854,4234033.5372,93.25,66.1358,66,268,2.5e-05,1.8e-05,8e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,58666,6,0.000169,8,746,47393.2655,4419422.0113,93.25,66.1358,66,268,2.4e-05,1.8e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,58882,6,0.000179,8,746,44679.6698,4166379.2064,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57318,6,0.00017,8,746,47060.9144,4388430.2721,93.25,66.1358,66,268,2.4e-05,2e-05,9e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,57072,6,0.0002,8,746,39993.3635,3729381.149,93.25,66.1358,66,268,2.9e-05,2.4e-05,8e-06,8.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,59214,6,1508.983207,16,1492,0.0106,0.9887,93.25,66.1358,66,268,100.59888,376.40645,6e-06,1508.982855,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,49616,6,0.000178,8,745,44918.9183,4183074.2704,93.125,65.8055,66,267,2.5e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,57074,6,0.000178,8,746,44918.9183,4188689.1352,93.25,66.1358,66,268,2.5e-05,2e-05,7e-06,6.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,59226,6,0.000114,8,746,70197.5565,6545922.1423,93.25,66.1358,66,268,1.6e-05,1.3e-05,8e-06,4.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,49628,6,0.000127,8,746,62953.9062,5870451.7523,93.25,66.1358,66,268,1.8e-05,1.4e-05,7e-06,5.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,54784,6,0.000183,8,746,43747.6297,4079466.472,93.25,66.1358,66,268,2.6e-05,1.9e-05,8e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,51886,6,0.000168,8,746,47594.939,4438228.0624,93.25,66.1358,66,268,2.4e-05,1.8e-05,6e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,35024,6,2351.697916,16,1491,0.0068,0.634,93.1875,65.9708,66,268,156.779861,586.616436,7e-06,2351.697583,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,51894,6,0.000196,8,746,40820.4769,3806509.4696,93.25,66.1358,66,268,2.8e-05,2.2e-05,7e-06,7.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,35038,6,4415.436016,17,1557,0.0039,0.3526,91.5882,64.32,66,268,275.964751,1068.806809,6e-06,4415.435723,4,15,0,4,2,0,0.2353,0.0,64.0,0.0,15609.18,0,0,0,benign
172.30.0.100,172.30.0.12,8080,54794,6,0.000107,9,812,84072.9087,7585244.6503,90.2222,62.9387,66,268,1.3e-05,1.4e-05,5e-06,4.9e-05,2,8,0,2,1,0,0.2222,0.0,64.0,0.0,14770.22,0,0,0,benign
172.30.0.100,172.30.0.11,8080,41452,6,0.000202,8,745,39615.6222,3689204.817,93.125,65.8055,66,267,2.9e-05,2.4e-05,7e-06,7.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,40056,6,0.000122,9,810,73728.0,6635520.0,90.0,62.311,66,266,1.5e-05,1.4e-05,5e-06,5.2e-05,2,8,0,2,1,0,0.2222,0.0,64.0,0.0,14770.22,0,0,0,benign
172.30.0.100,172.30.0.12,8080,53886,6,0.000181,8,746,44150.5684,4117040.5053,93.25,66.1358,66,268,2.6e-05,2.1e-05,8e-06,7.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,40066,6,0.000185,8,746,43296.0413,4037355.8503,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,41462,6,5207.182853,16,1491,0.0031,0.2863,93.1875,65.9708,66,268,347.145524,1298.899518,7e-06,5207.182499,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,53902,6,0.000141,8,745,56775.6887,5287236.0068,93.125,65.8055,66,267,2e-05,1.6e-05,7e-06,5.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,40072,6,0.000192,8,746,41682.5242,3886895.3839,93.25,66.1358,66,268,2.7e-05,2.2e-05,7e-06,7.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,42024,6,2309.033033,16,1492,0.0069,0.6462,93.25,66.1358,66,268,153.935536,575.97395,6e-06,2309.032721,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,40956,6,0.000172,8,746,46538.7406,4339737.5645,93.25,66.1358,66,268,2.5e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,45702,6,0.000195,8,746,41020.088,3825123.2078,93.25,66.1358,66,268,2.8e-05,2.3e-05,8e-06,7.7e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,42034,6,2310.181466,16,1492,0.0069,0.6458,93.25,66.1358,66,268,154.012098,576.26041,7e-06,2310.181116,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,40972,6,0.000183,8,746,43747.6297,4079466.472,93.25,66.1358,66,268,2.6e-05,2e-05,7e-06,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57884,6,0.000178,8,746,44918.9183,4188689.1352,93.25,66.1358,66,268,2.5e-05,1.8e-05,8e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,57782,6,0.000179,8,746,44679.6698,4166379.2064,93.25,66.1358,66,268,2.6e-05,1.8e-05,6e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,57550,6,0.000207,8,746,38612.6951,3600633.8136,93.25,66.1358,66,268,3e-05,2.5e-05,7e-06,7.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,57788,6,0.000188,8,746,42527.7972,3965717.09,93.25,66.1358,66,268,2.7e-05,2.2e-05,7e-06,7.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57886,6,0.000133,9,812,67650.0645,6103539.1541,90.2222,62.9387,66,268,1.7e-05,1.5e-05,6e-06,5.6e-05,2,8,0,2,1,0,0.2222,0.0,64.0,0.0,14770.22,0,0,0,benign
172.30.0.100,172.30.0.11,8080,57552,6,0.000175,8,746,45714.485,4262875.7275,93.25,66.1358,66,268,2.5e-05,1.9e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,33938,6,0.000168,8,745,47662.5455,4438574.5455,93.125,65.8055,66,267,2.4e-05,1.8e-05,7e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,55778,6,0.000146,8,746,54738.062,5104324.2806,93.25,66.1358,66,268,2.1e-05,1.7e-05,6e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,41052,6,0.000189,8,746,42313.2812,3945713.4729,93.25,66.1358,66,268,2.7e-05,2.1e-05,7e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,33952,6,0.000166,8,746,48210.3908,4495618.9425,93.25,66.1358,66,268,2.4e-05,1.7e-05,8e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,55790,6,1904.965052,16,1491,0.0084,0.7827,93.1875,65.9708,66,268,126.99767,475.181685,6e-06,1904.96473,4,14,0,4,2,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,33962,6,0.000181,8,746,44208.7378,4122464.8011,93.25,66.1358,66,268,2.6e-05,1.8e-05,8e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,41064,6,0.000138,8,746,57952.3869,5404060.076,93.25,66.1358,66,268,2e-05,1.6e-05,7e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,55802,6,0.00013,8,746,61567.7651,5741194.0991,93.25,66.1358,66,268,1.9e-05,1.8e-05,8e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,52896,6,0.000196,8,746,40820.4769,3806509.4696,93.25,66.1358,66,268,2.8e-05,2e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,60910,6,0.000121,8,745,66182.3116,6163227.7712,93.125,65.8055,66,267,1.7e-05,1.4e-05,8e-06,5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,58470,6,0.000173,8,746,46281.9752,4315794.1848,93.25,66.1358,66,268,2.5e-05,2.1e-05,9e-06,7.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,52898,6,0.000175,8,746,45714.485,4262875.7275,93.25,66.1358,66,268,2.5e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,58478,6,0.000183,8,746,43747.6297,4079466.472,93.25,66.1358,66,268,2.6e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,50646,6,0.000159,8,745,50306.4948,4684792.3238,93.125,65.8055,66,267,2.3e-05,1.8e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,47404,6,0.000178,8,746,44918.9183,4188689.1352,93.25,66.1358,66,268,2.5e-05,1.9e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,44564,6,0.000158,8,746,50610.003,4719382.7813,93.25,66.1358,66,268,2.3e-05,1.6e-05,6e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,50658,6,0.000175,8,745,45714.485,4257161.4169,93.125,65.8055,66,267,2.5e-05,1.9e-05,7e-06,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,47420,6,0.00016,8,745,49932.1905,4649935.2381,93.125,65.8055,66,267,2.3e-05,1.7e-05,7e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,44566,6,0.000189,8,746,42313.2812,3945713.4729,93.25,66.1358,66,268,2.7e-05,2.3e-05,9e-06,8.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,35804,6,0.000163,8,746,49128.0117,4581187.0922,93.25,66.1358,66,268,2.3e-05,1.7e-05,7e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,55204,6,0.000168,8,746,47662.5455,4444532.3636,93.25,66.1358,66,268,2.4e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,41850,6,0.00018,8,746,44442.9563,4144305.6742,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,35810,6,0.00019,8,746,42153.809,3930842.6935,93.25,66.1358,66,268,2.7e-05,2e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,55220,6,0.000176,8,746,45405.1854,4234033.5372,93.25,66.1358,66,268,2.5e-05,1.9e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,41866,6,0.000173,8,745,46281.9752,4310008.9379,93.125,65.8055,66,267,2.5e-05,1.8e-05,6e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,50044,6,0.000178,8,746,44918.9183,4188689.1352,93.25,66.1358,66,268,2.5e-05,1.9e-05,6e-06,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,33812,6,0.000174,8,746,45964.9753,4286233.9507,93.25,66.1358,66,268,2.5e-05,1.9e-05,7e-06,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
